Employee ID,Employee Name,Department,Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
E007,Lucas Brown,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,10/30/2025,10/29/2025,SD DEPT OF TRANS OPS,35.9,Debit,9399.0,PIERRE,USA,57501,SD,1.4008
E001,Sarah Chen,Customer Success,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,10/30/2025,10/28/2025,AB TRANSP 403-340-5075,130.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E005,Daniel Kim,Operations,3001,PETRO-CANADA 65037 BELLEVILLE ON,1,10/30/2025,10/29/2025,PETRO-CANADA 65037,23.01,Debit,5542.0,BELLEVILLE,CAN,K8N4V8,ON,0.0
E009,Noah Garcia,Customer Success,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,10/30/2025,10/29/2025,DTOPS SINGLE CROSSING,19.31,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.400743494
E002,John Miller,Human Resources,3001,YESWAY 1178 KADOKA SD,1,10/30/2025,10/28/2025,YESWAY 1178,496.65,Debit,5541.0,KADOKA,USA,57543,SD,1.400809483
E008,Olivia Smith,Human Resources,3001,TA MONTGOMERY MONTGOMERY AL,1,10/30/2025,10/29/2025,TA MONTGOMERY,31.47,Debit,5541.0,MONTGOMERY,USA,36105,AL,1.395454545
E006,Maya Patel,Operations,3001,VCN*IDAHODOT BOISE ID,1,10/30/2025,10/29/2025,VCN*IDAHODOT,54.5,Debit,9399.0,BOISE,USA,83703,ID,1.400684932
E005,Daniel Kim,Finance,3001,PETRO-CANADA 10437 COOKSTOWN ON,1,10/30/2025,10/29/2025,PETRO-CANADA 10437,7.51,Debit,5542.0,COOKSTOWN,CAN,L0L1L0,ON,0.0
E010,Sophia Lee,Sales,3001,KENWORTH BOWMANVILLE BOWMANVILLE ON,1,10/30/2025,10/29/2025,KENWORTH BOWMANVILLE,62.1,Debit,5533.0,BOWMANVILLE,CAN,L1C 4P8,ON,0.0
E007,Lucas Brown,Human Resources,3001,NDHP-E PERMIT BISMARCK ND,1,10/30/2025,10/30/2025,NDHP-E PERMIT,40.2,Debit,9399.0,BISMARCK,USA,58505,ND,1.400714286
E006,Maya Patel,Engineering,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,10/30/2025,10/29/2025,DEPT OF TRANS TRUCKPER,38.41,Debit,9399.0,LINCOLN,USA,685082532,NE,1.400747664
E002,John Miller,Customer Success,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,10/31/2025,10/30/2025,OKC SIZE & WEIGHTS PER,181.47,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.395334174
E004,Emma Wilson,Product,3001,PILOT 915 BILLINGS MT,1,10/31/2025,10/29/2025,PILOT 915,429.05,Debit,5541.0,BILLINGS,USA,59101,MT,1.3953
E008,Olivia Smith,Sales,3001,COFFEE CUP #8 VIVIAN SD,1,10/31/2025,10/30/2025,COFFEE CUP #8,702.55,Debit,5541.0,VIVIAN,USA,57576,SD,1.395293447
E001,Sarah Chen,Engineering,3001,PETRO-66 KERNERSVILLE NC,1,10/31/2025,10/30/2025,PETRO-66,28.73,Debit,5541.0,KERNERSVILLE,USA,27284,NC,1.4015
E010,Sophia Lee,Marketing,3001,BC PERMIT CENTRE VICTORIA BC,1,10/31/2025,10/29/2025,BC PERMIT CENTRE,30.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E009,Noah Garcia,Customer Success,3001,PILOT 910 SILVER STAR MT,1,10/31/2025,10/29/2025,PILOT 910,816.26,Debit,5541.0,SILVER STAR,USA,59751,MT,1.395293829
E006,Maya Patel,Operations,3001,TA MONTGOMERY MONTGOMERY AL,1,10/31/2025,10/30/2025,TA MONTGOMERY,1306.64,Debit,5541.0,MONTGOMERY,USA,36105,AL,1.395295637
E010,Sophia Lee,Finance,3001,VCN*NORTHCAROLINADOT GARNER NC,1,10/31/2025,10/30/2025,VCN*NORTHCAROLINADOT,42.91,Debit,9399.0,GARNER,USA,27529,NC,1.395333333
E004,Emma Wilson,Marketing,3001,FLYING J 725 BAYTOWN TX,1,10/31/2025,10/29/2025,FLYING J 725,133.6,Debit,5541.0,BAYTOWN,USA,77521,TX,1.400752284
E002,John Miller,Marketing,3001,RIVERSIDE HONDA & SKI- ST. ALBERT AB,1,10/31/2025,10/30/2025,RIVERSIDE HONDA & SKI-,36.75,Debit,5561.0,ST. ALBERT,CAN,T8N 5E2,AB,0.0
E008,Olivia Smith,Sales,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,10/31/2025,10/30/2025,TXDMV OS PERMIT TPE,307.46,Debit,9399.0,AUSTIN,USA,78731,TX,1.395292585
E005,Daniel Kim,Engineering,3001,AMZN Mktp CA*N49QO2QZ2 TORONTO ON,1,10/31/2025,10/30/2025,AMZN Mktp CA*N49QO2QZ2,25.19,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E007,Lucas Brown,Engineering,3001,PILOT 1025 CHANNELVIEW TX,1,10/31/2025,10/30/2025,PILOT 1025,1022.59,Debit,5541.0,CHANNELVIEW,USA,77530,TX,1.395295171
E002,John Miller,Customer Success,3001,CASHTOWN CORNERS STAYNER ON,1,10/31/2025,10/29/2025,CASHTOWN CORNERS,37.0,Debit,5542.0,STAYNER,CAN,L0M1S0,ON,0.0
E003,Alex Johnson,Human Resources,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,10/31/2025,10/30/2025,DTOPS SINGLE CROSSING,29.75,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.395192308
E001,Sarah Chen,Marketing,3001,RIGHT NETWORKS HUDSON NH,1,10/31/2025,10/30/2025,RIGHT NETWORKS,486.26,Debit,4816.0,HUDSON,USA,03051,NH,1.395294118
E001,Sarah Chen,Sales,3001,BORDER CONNECT INC WINDSOR ON,1,10/31/2025,10/30/2025,BORDER CONNECT INC,105.0,Debit,5734.0,WINDSOR,CAN,N8W 3P3,ON,0.0
E005,Daniel Kim,Sales,3001,BC PERMIT CENTRE VICTORIA BC,1,11/3/2025,10/31/2025,BC PERMIT CENTRE,30.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E008,Olivia Smith,Human Resources,3001,MCSD OSOW INDIANAPOLIS IN,1,11/3/2025,10/31/2025,MCSD OSOW,112.71,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.401657106
E002,John Miller,Human Resources,3001,IDOT ITAP OS OW SPRINGFILED IL,1,11/3/2025,10/31/2025,IDOT ITAP OS OW,102.84,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.401648505
E002,John Miller,Marketing,3001,COFFEE CUP #8 VIVIAN SD,1,11/3/2025,11/2/2025,COFFEE CUP #8,819.4,Debit,5541.0,VIVIAN,USA,57576,SD,1.403803603
E004,Emma Wilson,Human Resources,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,11/3/2025,10/31/2025,DTOPS SINGLE CROSSING,29.89,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.401923077
E009,Noah Garcia,Finance,3001,BORDER CONNECT INC WINDSOR ON,1,11/3/2025,10/31/2025,BORDER CONNECT INC,136.4,Debit,5734.0,WINDSOR,CAN,N8W 3P3,ON,0.0
E003,Alex Johnson,Customer Success,3001,TOOT'N TOTUM #100 - PERRTYON TX,1,11/3/2025,10/30/2025,TOOT'N TOTUM #100 -,718.37,Debit,5541.0,PERRTYON,USA,79070,TX,1.4017
E007,Lucas Brown,Operations,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,11/3/2025,10/31/2025,DEPT OF TRANS TRUCKPER,16.88,Debit,9399.0,LINCOLN,USA,685082532,NE,1.401702128
E008,Olivia Smith,Finance,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,11/3/2025,11/2/2025,TXDMV OS PERMIT TPE,309.33,Debit,9399.0,AUSTIN,USA,78731,TX,1.403805005
E006,Maya Patel,Sales,3001,VA DMV HAULING PERMITS RICHMOND VA,1,11/3/2025,10/31/2025,VA DMV HAULING PERMITS,77.77,Debit,9399.0,RICHMOND,USA,232202051,VA,1.401625716
E009,Noah Garcia,Sales,3001,SD DEPT OF TRANS OPS PIERRE SD,1,11/3/2025,11/2/2025,SD DEPT OF TRANS OPS,94.14,Debit,9399.0,PIERRE,USA,57501,SD,1.403852033
E007,Lucas Brown,Product,3001,CAT SCALE COMPANY 5632846263 IA,1,11/3/2025,10/31/2025,CAT SCALE COMPANY,21.2,Debit,5046.0,5632846263,USA,52773,IA,1.402033898
E010,Sophia Lee,Operations,3001,BC PERMIT CENTRE VICTORIA BC,1,11/3/2025,10/30/2025,BC PERMIT CENTRE,54.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E003,Alex Johnson,Human Resources,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,11/3/2025,10/31/2025,WSDOT COMMERCIAL VEHIC,50.29,Debit,9399.0,TUMWATER,USA,98504,WA,1.400913764
E007,Lucas Brown,Marketing,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,11/3/2025,10/31/2025,TXDMV OS PERMIT TPE,691.86,Debit,9399.0,AUSTIN,USA,78731,TX,1.403801759
E002,John Miller,Marketing,3001,ROAD RANGER #284 NEW DEAL TX,1,11/3/2025,11/1/2025,ROAD RANGER #284,21.23,Debit,5541.0,NEW DEAL,USA,79350,TX,1.404067797
E008,Olivia Smith,Sales,3001,PETRO #339 SPOKANE SPOKANE WA,1,11/3/2025,10/31/2025,PETRO #339 SPOKANE,737.19,Debit,5541.0,SPOKANE,USA,99224,WA,1.401695576
E010,Sophia Lee,Operations,3001,NDHP-E PERMIT BISMARCK ND,1,11/3/2025,11/2/2025,NDHP-E PERMIT,40.29,Debit,9399.0,BISMARCK,USA,58505,ND,1.403928571
E007,Lucas Brown,Engineering,3001,PILOT 1025 CHANNELVIEW TX,1,11/3/2025,11/1/2025,PILOT 1025,854.63,Debit,5541.0,CHANNELVIEW,USA,77530,TX,1.403805034
E005,Daniel Kim,Engineering,3001,PILOT 1103 ARLINGTON WA,1,11/3/2025,11/1/2025,PILOT 1103,69.2,Debit,5541.0,ARLINGTON,USA,98223,WA,1.403826159
E001,Sarah Chen,Product,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,11/3/2025,10/30/2025,AB TRANSP 403-340-5075,33.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E006,Maya Patel,Finance,3001,SD DEPT OF TRANS OPS PIERRE SD,1,11/3/2025,10/31/2025,SD DEPT OF TRANS OPS,35.92,Debit,9399.0,PIERRE,USA,57501,SD,1.4016
E004,Emma Wilson,Sales,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,11/3/2025,10/31/2025,IA DOT MOTOR CARRIER S,127.15,Debit,9399.0,ANKENY,USA,50021,IA,1.401694915
E008,Olivia Smith,Human Resources,3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,11/3/2025,10/31/2025,MCSD OSOW - CONV. FEE,4.4,Debit,9399.0,NASHVILLE,USA,37215,TN,1.401960784
E008,Olivia Smith,Sales,3001,LOVE'S #0789 INSIDE GREAT FALLS MT,1,11/3/2025,10/31/2025,LOVE'S #0789 INSIDE,1084.47,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.40170374
E004,Emma Wilson,Engineering,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,11/3/2025,10/31/2025,VCN*KANSASMVPERMIT,63.21,Debit,9399.0,TOPEKA,USA,66611,KS,1.401590909
E006,Maya Patel,Operations,3001,PZG**MT DEPT TRANSPORT HELENA MT,1,11/3/2025,10/30/2025,PZG**MT DEPT TRANSPORT,101.94,Debit,9399.0,HELENA,USA,59601,MT,1.401691332
E002,John Miller,Engineering,3001,IOWA 80 TRUCKSTOP FU WALCOTT IA,1,11/3/2025,11/1/2025,IOWA 80 TRUCKSTOP FU,827.68,Debit,5541.0,WALCOTT,USA,52773,IA,1.403793331
E006,Maya Patel,Human Resources,3001,BB OF AMARILLO EAST # AMARILLO TX,1,11/3/2025,11/2/2025,BB OF AMARILLO EAST #,146.34,Debit,7542.0,AMARILLO,USA,79118,TX,1.403834808
E009,Noah Garcia,Marketing,3001,LOVE'S #0850 INSIDE CORTEZ CO,1,11/3/2025,11/2/2025,LOVE'S #0850 INSIDE,1196.66,Debit,5541.0,CORTEZ,USA,81321,CO,1.403799675
E006,Maya Patel,Sales,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,11/3/2025,10/31/2025,DEPT OF TRANS TRUCKPER,38.44,Debit,9399.0,LINCOLN,USA,685082532,NE,1.401869159
E001,Sarah Chen,Customer Success,3001,KS SUNNYSIDE LLC SUNNYSIDE WA,1,11/3/2025,10/31/2025,KS SUNNYSIDE LLC,14.39,Debit,5541.0,SUNNYSIDE,USA,98944,WA,1.404
E007,Lucas Brown,Engineering,3001,VA DMV HAULING PERMITS RICHMOND VA,1,11/3/2025,10/31/2025,VA DMV HAULING PERMITS,57.87,Debit,9399.0,RICHMOND,USA,232202051,VA,1.401688183
E005,Daniel Kim,Sales,3001,UDOT PURCHASES WEST VALLEY UT,1,11/3/2025,11/1/2025,UDOT PURCHASES,86.2,Debit,9399.0,WEST VALLEY,USA,84119,UT,1.401666667
E004,Emma Wilson,Product,3001,CO DEPT OF TRANS-PERMI DENVER CO,1,11/3/2025,10/31/2025,CO DEPT OF TRANS-PERMI,135.05,Debit,9399.0,DENVER,USA,80204,CO,1.401702128
E002,John Miller,Marketing,3006,TOOT'N TOTUM #100 - PERRTYON TX,1,11/3/2025,10/30/2025,TOOT'N TOTUM #100 -,171.61,Credit,5541.0,PERRTYON,USA,79070,TX,1.401688301
E008,Olivia Smith,Operations,3001,IOWA 80 TRUCKSTOP WALCOTT IA,1,11/3/2025,11/1/2025,IOWA 80 TRUCKSTOP,27.69,Debit,5541.0,WALCOTT,USA,52773,IA,1.403846154
E002,John Miller,Operations,3001,BB OF BAYTOWN #103 BAYTOWN TX,1,11/3/2025,11/1/2025,BB OF BAYTOWN #103,92.23,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.40374415
E004,Emma Wilson,Product,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,11/3/2025,11/1/2025,TXDMV OS PERMIT TPE,309.33,Debit,9399.0,AUSTIN,USA,78731,TX,1.403805005
E010,Sophia Lee,Sales,3001,ROAD RANGER #284 NEW DEAL TX,1,11/3/2025,11/1/2025,ROAD RANGER #284,503.61,Debit,5541.0,NEW DEAL,USA,79350,TX,1.4038
E001,Sarah Chen,Sales,3001,VCN*OH DOT COLUMBUS OH,1,11/3/2025,10/31/2025,VCN*OH DOT,216.95,Debit,9399.0,COLUMBUS,USA,43223,OH,1.401721854
E001,Sarah Chen,Finance,3001,MAVERIK #444 MONTICELLO UT,1,11/3/2025,11/1/2025,MAVERIK #444,153.7,Debit,5542.0,MONTICELLO,USA,84535,UT,1.40376334
E006,Maya Patel,Marketing,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,11/3/2025,10/30/2025,AB TRANSP 403-340-5075,267.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E004,Emma Wilson,Engineering,3001,LOVE'S #0690 INSIDE CIRCLEVILLE OH,1,11/3/2025,10/31/2025,LOVE'S #0690 INSIDE,863.34,Debit,5541.0,CIRCLEVILLE,USA,43113,OH,1.4038
E003,Alex Johnson,Human Resources,3001,FLYING J 550 MINOT ND,1,11/3/2025,11/1/2025,FLYING J 550,949.05,Debit,5541.0,MINOT,USA,58701,ND,1.403793381
E010,Sophia Lee,Sales,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,11/3/2025,11/2/2025,OKC SIZE & WEIGHTS PER,167.6,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.403760302
E004,Emma Wilson,Customer Success,3001,GOTPERMITS 8004858330 PA,1,11/3/2025,10/31/2025,GOTPERMITS,144.79,Debit,4214.0,8004858330,USA,19341,PA,1.401666997
E002,John Miller,Customer Success,3001,PILOT 1143 ODESSA TX,1,11/3/2025,10/31/2025,PILOT 1143,719.45,Debit,5541.0,ODESSA,USA,79764,TX,1.4038
E009,Noah Garcia,Finance,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,11/3/2025,11/2/2025,OKC SIZE & WEIGHTS PER,167.6,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.403760302
E004,Emma Wilson,Sales,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,11/3/2025,10/30/2025,AB TRANSP 403-340-5075,43.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E010,Sophia Lee,Product,3001,Amazon.ca*NK3PY99H1 TORONTO ON,1,11/4/2025,11/4/2025,Amazon.ca*NK3PY99H1,165.17,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E004,Emma Wilson,Product,3001,PAYSIMPLY/ALBERTA INTE OTTAWA ON,1,11/4/2025,11/3/2025,PAYSIMPLY/ALBERTA INTE,189.63,Debit,9311.0,OTTAWA,CAN,K2K3E7,ON,0.0
E004,Emma Wilson,Sales,3001,NDHP-E PERMIT BISMARCK ND,1,11/4/2025,11/4/2025,NDHP-E PERMIT,40.29,Debit,9399.0,BISMARCK,USA,58505,ND,1.403928571
E006,Maya Patel,Engineering,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,11/4/2025,11/3/2025,VCN*KANSASMVPERMIT,63.31,Debit,9399.0,TOPEKA,USA,66611,KS,1.403863636
E003,Alex Johnson,Human Resources,3001,LOVE'S #0288 INSIDE FAIRFIELD TX,1,11/4/2025,11/3/2025,LOVE'S #0288 INSIDE,845.84,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.407799785
E010,Sophia Lee,Human Resources,3001,290-TA EXPRESS FAIRF FAIRFIELD TX,1,11/4/2025,11/3/2025,290-TA EXPRESS FAIRF,51.95,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.407777778
E001,Sarah Chen,Customer Success,3001,LOVE'S #0655 INSIDE SCOTT CITY KS,1,11/4/2025,11/3/2025,LOVE'S #0655 INSIDE,22.7,Debit,5541.0,SCOTT CITY,USA,67871,KS,1.403675539
E005,Daniel Kim,Sales,3001,SD DEPT OF TRANS OPS PIERRE SD,1,11/4/2025,11/3/2025,SD DEPT OF TRANS OPS,94.3,Debit,9399.0,PIERRE,USA,57501,SD,1.407804132
E003,Alex Johnson,Marketing,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,11/4/2025,11/3/2025,DEPT OF TRANS TRUCKPER,38.49,Debit,9399.0,LINCOLN,USA,685082532,NE,1.403738318
E003,Alex Johnson,Sales,3001,290-TA EXPRESS FAIRF FAIRFIELD TX,1,11/4/2025,11/3/2025,290-TA EXPRESS FAIRF,469.9,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.407812308
E009,Noah Garcia,Marketing,3001,LYFT *2 RIDES 11-02 SAN FRANCISCO CA,1,11/4/2025,11/3/2025,LYFT *2 RIDES 11-02,110.53,Debit,4121.0,SAN FRANCISCO,USA,94104,CA,1.403853665
E005,Daniel Kim,Finance,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,11/4/2025,11/3/2025,OKC SIZE & WEIGHTS PER,347.18,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.403804708
E003,Alex Johnson,Human Resources,3001,TELUS MOBILITY PREAUTH EDMONTON AB,1,11/5/2025,11/4/2025,TELUS MOBILITY PREAUTH,397.85,Debit,4812.0,EDMONTON,CAN,T5J 0N5,AB,0.0
E002,John Miller,Operations,3001,CTC-VIS SACRAMENTO CA,1,11/5/2025,11/4/2025,CTC-VIS,92.73,Debit,9399.0,SACRAMENTO,USA,95814,CA,1.407874261
E001,Sarah Chen,Finance,3001,SHELL FLYING J CALGARY AB,1,11/5/2025,11/4/2025,SHELL FLYING J,25.0,Debit,5541.0,CALGARY,CAN,T2H1L4,AB,0.0
E003,Alex Johnson,Customer Success,3001,PILOT 1299 HENRIETTA TX,1,11/5/2025,11/3/2025,PILOT 1299,1170.21,Debit,5541.0,HENRIETTA,USA,76365,TX,1.407800631
E001,Sarah Chen,Finance,3001,CTC-VIS *SVC HAGERSTOWN MD,1,11/5/2025,11/4/2025,CTC-VIS *SVC,2.77,Debit,9399.0,HAGERSTOWN,USA,21740,MD,1.40625
E006,Maya Patel,Sales,3001,CASEYS #3364 CARRINGTON ND,1,11/5/2025,11/3/2025,CASEYS #3364,864.41,Debit,5541.0,CARRINGTON,USA,58421,ND,1.403795256
E004,Emma Wilson,Customer Success,3001,Amazon.ca*BT61S0FT0 TORONTO ON,1,11/5/2025,11/5/2025,Amazon.ca*BT61S0FT0,134.76,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E010,Sophia Lee,Sales,3001,COFFEE CUP #8 VIVIAN SD,1,11/5/2025,11/4/2025,COFFEE CUP #8,1039.04,Debit,5541.0,VIVIAN,USA,57576,SD,1.40779935
E006,Maya Patel,Finance,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,11/5/2025,11/4/2025,VCN*KANSASMVPERMIT,294.37,Debit,9399.0,TOPEKA,USA,66611,KS,1.407794118
E001,Sarah Chen,Operations,3001,290-TA EXPRESS FAIRF FAIRFIELD TX,1,11/5/2025,11/4/2025,290-TA EXPRESS FAIRF,21.31,Debit,5541.0,FAIRFIELD,USA,75840,TX,1.409491525
E003,Alex Johnson,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,11/5/2025,11/4/2025,DTOPS SINGLE CROSSING,19.4,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.407434944
E005,Daniel Kim,Marketing,3001,IN *BRANDZ MARKETINGIN STONY PLAIN AB,1,11/5/2025,11/4/2025,IN *BRANDZ MARKETINGIN,178.49,Debit,7311.0,STONY PLAIN,CAN,T7Z 1V6,AB,0.0
E001,Sarah Chen,Human Resources,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,11/5/2025,11/4/2025,DEPT OF TRANS TRUCKPER,38.6,Debit,9399.0,LINCOLN,USA,685082532,NE,1.407850467
E003,Alex Johnson,Engineering,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,11/5/2025,11/4/2025,TXDMV OS PERMIT TPE,310.22,Debit,9399.0,AUSTIN,USA,78731,TX,1.407805377
E007,Lucas Brown,Engineering,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,11/5/2025,11/4/2025,TXDMV OS PERMIT TPE,693.83,Debit,9399.0,AUSTIN,USA,78731,TX,1.407794855
E009,Noah Garcia,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,11/6/2025,11/5/2025,SD DEPT OF TRANS OPS,131.05,Debit,9399.0,PIERRE,USA,57501,SD,1.409747491
E002,John Miller,Engineering,3001,MI SUPERLOAD WINNIPEG MB,1,11/6/2025,11/5/2025,MI SUPERLOAD,172.57,Debit,8220.0,WINNIPEG,CAN,R3H0C4,MB,0.0
E002,John Miller,Sales,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,11/6/2025,11/5/2025,DEPT OF TRANS TRUCKPER,38.65,Debit,9399.0,LINCOLN,USA,685082532,NE,1.409719626
E008,Olivia Smith,Human Resources,3001,PAYSIMPLY/ALBERTA INTE OTTAWA ON,1,11/6/2025,11/5/2025,PAYSIMPLY/ALBERTA INTE,646.81,Debit,9311.0,OTTAWA,CAN,K2K3E7,ON,0.0
E008,Olivia Smith,Human Resources,3001,BEST WESTERN DAYTON IN DAYTON TX,1,11/6/2025,11/3/2025,BEST WESTERN DAYTON IN,145.12,Debit,3502.0,DAYTON,USA,77535,TX,1.407775679
E006,Maya Patel,Engineering,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,11/6/2025,11/5/2025,VCN*KANSASMVPERMIT,63.58,Debit,9399.0,TOPEKA,USA,66611,KS,1.409772727
E009,Noah Garcia,Product,3001,Amazon.ca*NK1NC62O2 TORONTO ON,1,11/6/2025,11/6/2025,Amazon.ca*NK1NC62O2,16.99,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E010,Sophia Lee,Operations,3001,Adobe San Jose CA,1,11/6/2025,11/6/2025,Adobe,27.29,Debit,5734.0,San Jose,USA,95110,CA,0.0
E002,John Miller,Customer Success,3001,CEFCO #2004 SMARTDESQ VERNON TX,1,11/6/2025,11/4/2025,CEFCO #2004 SMARTDESQ,327.97,Debit,5541.0,VERNON,USA,76384,TX,1.409807896
E008,Olivia Smith,Marketing,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,11/6/2025,11/5/2025,OKC SIZE & WEIGHTS PER,634.2,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.40979311
E009,Noah Garcia,Marketing,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,11/6/2025,11/5/2025,DEPT OF TRANS TRUCKPER,38.65,Debit,9399.0,LINCOLN,USA,685082532,NE,1.409719626
E004,Emma Wilson,Operations,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,11/6/2025,11/4/2025,AB TRANSP 403-340-5075,433.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E010,Sophia Lee,Engineering,3001,LOVE'S #0958 INSIDE WICHITA KS,1,11/6/2025,11/5/2025,LOVE'S #0958 INSIDE,1080.66,Debit,5541.0,WICHITA,USA,67214,KS,1.41429453
E001,Sarah Chen,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,11/6/2025,11/4/2025,AB TRANSP 403-340-5075,94.25,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E009,Noah Garcia,Customer Success,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,11/6/2025,11/4/2025,IA DOT MOTOR CARRIER S,156.78,Debit,9399.0,ANKENY,USA,50021,IA,1.409769585
E005,Daniel Kim,Product,3001,SD DEPT OF TRANS OPS PIERRE SD,1,11/6/2025,11/5/2025,SD DEPT OF TRANS OPS,698.79,Debit,9399.0,PIERRE,USA,57501,SD,1.414301718
E008,Olivia Smith,Operations,3001,Amazon.ca*NK6SV5SS2 TORONTO ON,1,11/6/2025,11/6/2025,Amazon.ca*NK6SV5SS2,134.76,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E001,Sarah Chen,Engineering,3001,NDHP-E PERMIT BISMARCK ND,1,11/6/2025,11/6/2025,NDHP-E PERMIT,40.41,Debit,9399.0,BISMARCK,USA,58505,ND,1.407857143
E001,Sarah Chen,Finance,3001,SQ *KEEN TRANSPORT IN North Little AR,1,11/6/2025,11/5/2025,SQ *KEEN TRANSPORT IN,505.77,Debit,4121.0,North Little,USA,72117,AR,1.4098
E008,Olivia Smith,Operations,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,11/6/2025,11/5/2025,OKC SIZE & WEIGHTS PER,2257.28,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.409799754
E007,Lucas Brown,Finance,3001,SD DEPT OF TRANS OPS PIERRE SD,1,11/6/2025,11/5/2025,SD DEPT OF TRANS OPS,705.88,Debit,9399.0,PIERRE,USA,57501,SD,1.409801834
E007,Lucas Brown,Customer Success,3001,D&L MACHINING LTD. EDMONTON AB,1,11/7/2025,11/6/2025,D&L MACHINING LTD.,2070.27,Debit,5085.0,EDMONTON,CAN,T6B2N2,AB,0.0
E002,John Miller,Finance,3001,LOVE'S #0843 INSIDE DRAYTON ND,1,11/7/2025,11/6/2025,LOVE'S #0843 INSIDE,1364.11,Debit,5541.0,DRAYTON,USA,58225,ND,1.414297708
